Customer_Id,Churn,Gender,Senior_Citizen,Partner,Dependents,Tenure,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_Tv,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Charges_Monthly,Charges_Total,Total_Days,Charges_Daily,Faixa_Valor_Total,Faixa_Charges_Daily,Grupo_Idade,Tenure_Faixa,Grupo,Churn_Label
7501-VTYLJ,0.0,Female,0,0,1,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,51.55,106.2,60,1.77,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
7502-BNYGS,0.0,Female,0,1,0,46,1,0,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),69.1,3168.0,1380,2.2956521739130435,2000+,2-3,Não Idoso,36-47,Não Idoso,Não Churn
7503-EPSZW,0.0,Female,0,1,1,64,1,1,No,3,3,3,3,3,3,Two year,1,Mailed check,24.05,1559.15,1920,0.8120572916666667,1500-2000,0-1,Não Idoso,60-71,Não Idoso,Não Churn
7503-MIOGA,0.0,Female,1,1,0,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.85,6697.35,2160,3.100625,2000+,3-4,Idoso,,Idoso,Não Churn
7503-QQRVF,1.0,Male,1,1,0,16,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),74.3,1178.25,480,2.4546875,1000-1500,2-3,Idoso,12-23,Idoso,Churn
7503-ZGUZJ,1.0,Male,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,84.65,84.65,30,2.8216666666666668,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
7504-UWHNB,0.0,Male,0,0,0,25,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.75,1729.35,750,2.3058,1500-2000,2-3,Não Idoso,24-35,Não Idoso,Não Churn
7508-DQAKK,0.0,Female,0,0,0,64,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),86.4,5442.05,1920,2.8344010416666667,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
7508-KBIMB,0.0,Male,0,1,1,24,1,0,DSL,1,0,1,0,0,0,One year,1,Credit card (automatic),56.25,1454.25,720,2.019791666666667,1000-1500,2-3,Não Idoso,24-35,Não Idoso,Não Churn
7508-MYBOG,1.0,Male,0,1,0,14,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.1,1235.55,420,2.941785714285714,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Churn
7508-SMHXL,0.0,Female,1,0,0,15,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Credit card (automatic),89.0,1288.3,450,2.8628888888888886,1000-1500,2-3,Idoso,12-23,Idoso,Não Churn
7511-YMXVQ,1.0,Male,0,0,0,9,0,3,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,45.4,418.8,270,1.551111111111111,250-500,1-2,Não Idoso,0-11,Não Idoso,Churn
7515-LODFU,0.0,Male,1,0,0,69,1,0,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),20.3,1356.3,2070,0.6552173913043478,1000-1500,0-1,Idoso,60-71,Idoso,Não Churn
7516-GMHUV,0.0,Male,1,1,0,50,1,1,Fiber optic,1,0,1,0,1,1,Two year,1,Credit card (automatic),105.05,5163.3,1500,3.4422,2000+,3-4,Idoso,48-59,Idoso,Não Churn
7517-LDMPS,0.0,Female,0,0,0,12,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,84.6,1017.35,360,2.825972222222222,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Não Churn
7517-SAWMO,1.0,Female,0,1,0,19,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,73.2,1441.1,570,2.5282456140350877,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Churn
7519-JTWQH,0.0,Female,0,0,0,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),110.5,7455.45,2070,3.6016666666666666,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
7520-HQWJU,0.0,Female,0,1,1,66,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),67.45,4508.65,1980,2.2770959595959592,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
7521-AFHAB,0.0,Female,0,1,1,5,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.8,220.45,150,1.4696666666666667,0-250,1-2,Não Idoso,0-11,Não Idoso,Não Churn
7521-YXVZY,0.0,Male,0,0,1,3,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.95,58.3,90,0.6477777777777778,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7524-VRLPL,0.0,Male,1,0,0,69,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),74.1,5031.0,2070,2.4304347826086956,2000+,2-3,Idoso,60-71,Idoso,Não Churn
7526-BEZQB,1.0,Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,96.05,1148.1,360,3.1891666666666665,1000-1500,3-4,Não Idoso,12-23,Não Idoso,Churn
7526-IVLYU,0.0,Male,0,0,0,3,1,0,No,3,3,3,3,3,3,Month-to-month,1,Mailed check,19.65,68.35,90,0.7594444444444444,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7527-QNRUS,0.0,Male,0,1,1,17,1,1,No,3,3,3,3,3,3,Two year,1,Mailed check,25.15,412.6,510,0.8090196078431373,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
7529-ZDFXI,0.0,Male,1,1,0,57,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.85,4925.35,1710,2.880321637426901,2000+,2-3,Idoso,48-59,Idoso,Não Churn
7530-HDYDS,1.0,Female,0,0,0,38,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Credit card (automatic),84.25,3264.5,1140,2.86359649122807,2000+,2-3,Não Idoso,36-47,Não Idoso,Churn
7531-GQHME,0.0,Male,0,0,0,12,1,0,No,3,3,3,3,3,3,Month-to-month,0,Credit card (automatic),20.05,265.45,360,0.7373611111111111,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
7534-BFESC,1.0,Male,1,0,0,24,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.1,1712.7,720,2.37875,1500-2000,2-3,Idoso,24-35,Idoso,Churn
7537-CBQUZ,0.0,Male,1,0,0,63,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),109.4,7031.45,1890,3.720343915343915,2000+,3-4,Idoso,60-71,Idoso,Não Churn
7537-RBWEA,0.0,Female,0,0,0,1,0,3,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,25.15,25.15,30,0.8383333333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7538-GWHML,1.0,Female,0,0,0,2,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.65,145.15,60,2.419166666666667,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
7541-YLXCL,1.0,Male,0,0,0,36,1,0,DSL,0,1,0,1,0,1,One year,1,Mailed check,65.4,2498.4,1080,2.3133333333333335,2000+,2-3,Não Idoso,36-47,Não Idoso,Churn
7542-CYDDM,0.0,Male,0,0,0,18,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,20.05,358.5,540,0.6638888888888889,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
7544-ZVIKX,0.0,Male,0,1,1,58,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Bank transfer (automatic),105.05,6004.85,1740,3.451063218390805,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
7547-EKNFS,1.0,Male,0,1,0,42,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),95.25,3959.35,1260,3.14234126984127,2000+,3-4,Não Idoso,36-47,Não Idoso,Churn
7548-SEPYI,1.0,Female,0,0,0,5,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,96.25,512.45,150,3.4163333333333337,500-750,3-4,Não Idoso,0-11,Não Idoso,Churn
7549-MYGPK,1.0,Female,0,1,1,63,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.55,6215.35,1890,3.288544973544974,2000+,3-4,Não Idoso,60-71,Não Idoso,Churn
7550-WIQVA,0.0,Male,0,1,1,50,1,1,Fiber optic,1,1,1,0,1,1,One year,1,Electronic check,108.25,5431.4,1500,3.620933333333333,2000+,3-4,Não Idoso,48-59,Não Idoso,Não Churn
7551-DACSP,1.0,Male,0,1,1,6,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,55.3,324.25,180,1.801388888888889,250-500,1-2,Não Idoso,0-11,Não Idoso,Churn
7551-JOHTI,1.0,Female,0,0,0,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.5,19.5,30,0.65,0-250,0-1,Não Idoso,0-11,Não Idoso,Churn
7552-KEYGT,0.0,Male,0,1,0,27,1,0,No,3,3,3,3,3,3,Two year,0,Bank transfer (automatic),19.55,520.55,810,0.6426543209876543,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
7554-AKDQF,0.0,Female,0,1,0,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.65,323.45,180,1.7969444444444445,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
7554-NEWDD,0.0,Male,0,0,0,10,1,1,No,3,3,3,3,3,3,Two year,0,Bank transfer (automatic),25.7,251.6,300,0.8386666666666667,250-500,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7558-IMLMT,0.0,Male,0,1,1,67,1,0,No,3,3,3,3,3,3,Two year,1,Mailed check,20.8,1411.9,2010,0.7024378109452737,1000-1500,0-1,Não Idoso,60-71,Não Idoso,Não Churn
7560-QJAVJ,0.0,Female,0,0,0,70,1,0,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),79.6,5589.45,2100,2.661642857142857,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
7560-QRBXH,0.0,Female,0,0,1,48,1,0,No,3,3,3,3,3,3,One year,0,Mailed check,19.95,936.7,1440,0.6504861111111111,750-1000,0-1,Não Idoso,48-59,Não Idoso,Não Churn
7562-GSUHK,1.0,Female,0,0,0,16,1,0,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Credit card (automatic),93.2,1573.7,480,3.278541666666667,1500-2000,3-4,Não Idoso,12-23,Não Idoso,Churn
7562-UXTPG,0.0,Female,0,0,0,13,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.15,886.7,390,2.273589743589744,750-1000,2-3,Não Idoso,12-23,Não Idoso,Não Churn
7563-BIUPC,1.0,Male,0,0,0,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.6,415.55,150,2.7703333333333333,250-500,2-3,Não Idoso,0-11,Não Idoso,Churn
7564-GHCVB,0.0,Female,0,1,1,72,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),79.05,5730.7,2160,2.6531018518518517,2000+,2-3,Não Idoso,,Não Idoso,Não Churn
7566-DSRLQ,0.0,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.15,7998.8,2160,3.703148148148148,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
7567-ECMCM,0.0,Male,0,0,0,24,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Credit card (automatic),79.85,2001.0,720,2.779166666666667,2000+,2-3,Não Idoso,24-35,Não Idoso,Não Churn
7568-PODML,1.0,Male,0,0,0,1,0,3,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,45.3,45.3,30,1.51,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
7569-NMZYQ,0.0,Female,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),118.75,8672.45,2160,4.015023148148148,2000+,,Não Idoso,,Não Idoso,Não Churn
7570-WELNY,0.0,Female,0,1,0,68,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.7,5711.05,2040,2.7995343137254904,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
7571-YXDAD,1.0,Female,0,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),74.9,147.15,60,2.4525,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
7572-KPVKK,0.0,Male,0,0,1,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,104.05,6590.5,1860,3.5432795698924733,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
7576-ASEJU,0.0,Female,0,1,1,41,1,0,DSL,1,0,0,1,1,1,One year,1,Credit card (automatic),74.7,3187.65,1230,2.5915853658536587,2000+,2-3,Não Idoso,36-47,Não Idoso,Não Churn
7576-JMYWV,0.0,Female,1,1,1,46,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,110.2,4972.1,1380,3.602971014492754,2000+,3-4,Idoso,36-47,Idoso,Não Churn
7576-OYWBN,1.0,Male,1,0,0,3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,231.8,90,2.575555555555556,0-250,2-3,Idoso,0-11,Idoso,Churn
7577-SWIFR,0.0,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.25,89.25,30,2.975,0-250,2-3,Não Idoso,0-11,Não Idoso,Não Churn
7579-KKLOE,0.0,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,91.25,6589.6,2130,3.0937089201877934,2000+,3-4,Não Idoso,60-71,Não Idoso,Não Churn
7579-OOPEC,1.0,Female,1,1,0,2,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),50.15,115.1,60,1.9183333333333332,0-250,1-2,Idoso,0-11,Idoso,Churn
7580-UGXNC,1.0,Female,1,0,0,2,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,54.85,104.2,60,1.7366666666666668,0-250,1-2,Idoso,0-11,Idoso,Churn
7581-EBBOU,0.0,Female,0,0,0,60,1,0,DSL,0,1,1,1,1,0,One year,1,Credit card (automatic),70.15,4224.7,1800,2.3470555555555555,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
7586-ZATGZ,0.0,Male,0,0,0,40,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.9,3369.05,1200,2.807541666666667,2000+,2-3,Não Idoso,36-47,Não Idoso,Não Churn
7587-AOVVU,0.0,Male,0,1,1,27,1,1,Fiber optic,1,1,0,1,1,0,Month-to-month,0,Electronic check,100.75,2793.55,810,3.448827160493827,2000+,3-4,Não Idoso,24-35,Não Idoso,Não Churn
7587-RZNME,1.0,Male,0,0,0,3,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,43.3,123.65,90,1.373888888888889,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
7590-VHVEG,0.0,Female,0,1,0,1,0,3,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,29.85,29.85,30,0.995,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7593-JNWRU,1.0,Male,0,1,1,6,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),44.6,260.8,180,1.448888888888889,250-500,1-2,Não Idoso,0-11,Não Idoso,Churn
7593-XFKDI,1.0,Male,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.3,46.3,30,1.5433333333333332,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
7594-LZNWR,0.0,Male,1,0,0,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),69.15,2275.1,1020,2.2304901960784314,2000+,2-3,Idoso,24-35,Idoso,Não Churn
7594-RQHXR,1.0,Female,0,0,1,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,79.6,79.6,30,2.6533333333333333,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
7595-EHCDL,0.0,Male,0,1,1,32,0,3,DSL,0,0,1,0,1,1,Month-to-month,0,Credit card (automatic),50.6,1653.45,960,1.72234375,1500-2000,1-2,Não Idoso,24-35,Não Idoso,Não Churn
7595-EUIVN,1.0,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,75.8,75.8,30,2.5266666666666664,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
7596-IIWYC,0.0,Female,0,0,0,27,1,0,No,3,3,3,3,3,3,Two year,1,Bank transfer (automatic),20.25,538.2,810,0.6644444444444445,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
7596-LDUXP,0.0,Female,0,0,0,12,1,0,Fiber optic,1,0,0,0,1,0,One year,1,Credit card (automatic),85.15,979.05,360,2.719583333333333,750-1000,2-3,Não Idoso,12-23,Não Idoso,Não Churn
7596-ZYWBB,0.0,Female,0,0,0,65,1,0,DSL,1,1,0,1,0,0,Two year,1,Mailed check,59.6,3739.8,1950,1.917846153846154,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
7598-UAASY,1.0,Male,0,1,0,2,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,76.4,151.8,60,2.5300000000000002,0-250,2-3,Não Idoso,0-11,Não Idoso,Churn
7599-FKVXZ,1.0,Male,0,1,0,42,1,1,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),106.15,4512.7,1260,3.5815079365079363,2000+,3-4,Não Idoso,36-47,Não Idoso,Churn
7599-NTMDP,0.0,Female,0,1,1,62,0,3,DSL,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),48.7,3008.55,1860,1.6175000000000002,2000+,1-2,Não Idoso,60-71,Não Idoso,Não Churn
7601-DHFWZ,0.0,Female,0,0,0,48,1,1,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),24.0,1183.05,1440,0.8215625,1000-1500,0-1,Não Idoso,48-59,Não Idoso,Não Churn
7601-GNDYK,0.0,Male,0,1,1,35,1,0,No,3,3,3,3,3,3,Two year,0,Mailed check,19.6,686.95,1050,0.6542380952380953,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
7601-WFVZV,0.0,Male,0,0,0,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.55,19.55,30,0.6516666666666667,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7602-DBTOU,0.0,Female,0,1,0,71,1,0,No,3,3,3,3,3,3,Two year,0,Mailed check,19.6,1416.5,2130,0.6650234741784038,1000-1500,0-1,Não Idoso,60-71,Não Idoso,Não Churn
7602-MVRMB,0.0,Female,0,1,1,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),110.45,8058.85,2160,3.7309490740740743,2000+,3-4,Não Idoso,,Não Idoso,Não Churn
7603-USHJS,1.0,Male,0,0,1,12,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.75,871.4,360,2.4205555555555556,750-1000,2-3,Não Idoso,12-23,Não Idoso,Churn
7605-BDWDC,0.0,Female,0,0,0,31,0,3,DSL,1,1,0,1,0,1,Two year,1,Bank transfer (automatic),49.85,1520.1,930,1.634516129032258,1500-2000,1-2,Não Idoso,24-35,Não Idoso,Não Churn
7605-SNLQG,0.0,Female,0,1,0,45,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),50.25,2221.55,1350,1.6455925925925927,2000+,1-2,Não Idoso,36-47,Não Idoso,Não Churn
7606-BPHHN,0.0,Male,0,0,0,72,1,0,No,3,3,3,3,3,3,Two year,1,Credit card (automatic),19.8,1468.75,2160,0.6799768518518519,1000-1500,0-1,Não Idoso,,Não Idoso,Não Churn
7607-QKKTJ,0.0,Male,0,1,1,45,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Credit card (automatic),95.0,4368.85,1350,3.2361851851851853,2000+,3-4,Não Idoso,36-47,Não Idoso,Não Churn
7608-RGIRO,0.0,Male,0,0,1,62,1,1,No,3,3,3,3,3,3,Two year,1,Mailed check,24.4,1413.0,1860,0.7596774193548387,1000-1500,0-1,Não Idoso,60-71,Não Idoso,Não Churn
7609-NRNCA,0.0,Female,0,0,0,17,1,0,No,3,3,3,3,3,3,One year,0,Mailed check,19.55,280.85,510,0.550686274509804,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
7609-YBPXG,0.0,Male,0,0,0,54,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),87.1,4735.2,1620,2.9229629629629628,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
7610-TVOPG,0.0,Male,0,0,0,15,1,1,No,3,3,3,3,3,3,Month-to-month,1,Electronic check,26.35,378.6,450,0.8413333333333334,250-500,0-1,Não Idoso,12-23,Não Idoso,Não Churn
7611-YKYTC,0.0,Male,0,1,1,22,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.0,1573.95,660,2.3847727272727273,1500-2000,2-3,Não Idoso,12-23,Não Idoso,Não Churn
7613-LLQFO,1.0,Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,84.45,1059.55,360,2.9431944444444444,1000-1500,2-3,Não Idoso,12-23,Não Idoso,Churn
7614-QVWQL,1.0,Male,0,1,1,49,0,3,DSL,0,1,0,0,1,1,One year,1,Bank transfer (automatic),51.8,2541.25,1470,1.7287414965986394,2000+,1-2,Não Idoso,48-59,Não Idoso,Churn
7615-ESMYF,1.0,Female,0,1,0,2,0,3,DSL,0,0,0,0,1,1,Month-to-month,0,Electronic check,44.6,97.1,60,1.6183333333333332,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
7617-EYGLW,0.0,Male,0,0,0,1,1,0,No,3,3,3,3,3,3,Month-to-month,0,Electronic check,19.45,19.45,30,0.6483333333333333,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7619-ODSGN,1.0,Male,0,1,1,24,1,1,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,54.75,1338.15,720,1.8585416666666668,1000-1500,1-2,Não Idoso,24-35,Não Idoso,Churn
7619-PLRLP,0.0,Female,0,1,0,53,1,1,DSL,1,1,1,0,0,1,One year,0,Bank transfer (automatic),74.1,3833.95,1590,2.4112893081761007,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
7621-VPNET,0.0,Female,0,1,0,42,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),85.9,3729.75,1260,2.9601190476190475,2000+,2-3,Não Idoso,36-47,Não Idoso,Não Churn
7622-FWGEW,0.0,Male,1,1,0,56,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),85.65,4824.45,1680,2.8716964285714286,2000+,2-3,Idoso,48-59,Idoso,Não Churn
7622-NXQZR,0.0,Male,0,0,0,28,0,3,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),30.1,810.85,840,0.9652976190476191,750-1000,0-1,Não Idoso,24-35,Não Idoso,Não Churn
7623-HKYRK,0.0,Male,0,0,1,6,1,0,No,3,3,3,3,3,3,Month-to-month,0,Mailed check,19.7,111.65,180,0.6202777777777778,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7623-TRNQN,1.0,Male,0,0,1,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,49.9,49.9,30,1.6633333333333333,0-250,1-2,Não Idoso,0-11,Não Idoso,Churn
7625-XCQRH,1.0,Female,0,0,0,11,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.5,837.95,330,2.5392424242424245,750-1000,2-3,Não Idoso,0-11,Não Idoso,Churn
7627-JKIAZ,1.0,Female,0,1,0,37,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),78.95,2839.65,1110,2.5582432432432434,2000+,2-3,Não Idoso,36-47,Não Idoso,Churn
7629-WFGLW,0.0,Female,1,1,0,56,1,1,Fiber optic,1,1,1,1,0,0,One year,0,Electronic check,95.65,5471.75,1680,3.2569940476190475,2000+,3-4,Idoso,48-59,Idoso,Não Churn
7629-WIXZF,0.0,Female,0,0,0,7,1,0,DSL,1,0,0,0,0,1,One year,1,Electronic check,59.1,369.25,210,1.7583333333333333,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
7632-MNYOY,1.0,Male,1,0,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),110.9,7432.05,1980,3.753560606060606,2000+,3-4,Idoso,60-71,Idoso,Churn
7632-YUTXB,0.0,Female,0,1,1,25,1,0,No,3,3,3,3,3,3,One year,0,Mailed check,20.05,520.1,750,0.6934666666666667,500-750,0-1,Não Idoso,24-35,Não Idoso,Não Churn
7633-MVPUY,0.0,Male,0,1,0,57,1,0,DSL,1,1,0,1,0,0,Two year,1,Electronic check,59.75,3450.15,1710,2.0176315789473684,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
7634-HLQJR,0.0,Female,0,1,1,47,1,0,No,3,3,3,3,3,3,Two year,0,Credit card (automatic),20.05,1016.7,1410,0.721063829787234,1000-1500,0-1,Não Idoso,36-47,Não Idoso,Não Churn
7634-WSWDB,0.0,Female,0,0,1,8,0,3,DSL,1,0,0,0,0,1,Month-to-month,1,Electronic check,38.5,330.8,240,1.3783333333333334,250-500,1-2,Não Idoso,0-11,Não Idoso,Não Churn
7636-OWBPG,0.0,Male,1,0,0,12,0,3,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),29.35,381.2,360,1.0588888888888888,250-500,1-2,Idoso,12-23,Idoso,Não Churn
7636-PEPNS,0.0,Female,0,1,1,58,1,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,44.1,2413.05,1740,1.3868103448275864,2000+,1-2,Não Idoso,48-59,Não Idoso,Não Churn
7636-XUHWW,0.0,Male,0,0,0,2,1,0,No,3,3,3,3,3,3,Month-to-month,1,Credit card (automatic),19.9,33.7,60,0.5616666666666668,0-250,0-1,Não Idoso,0-11,Não Idoso,Não Churn
7638-QVMVY,1.0,Female,0,0,0,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.0,522.95,210,2.4902380952380954,500-750,2-3,Não Idoso,0-11,Não Idoso,Churn
7639-LIAYI,0.0,Male,0,0,0,52,1,1,DSL,1,0,0,1,1,1,Two year,1,Credit card (automatic),79.75,4217.8,1560,2.703717948717949,2000+,2-3,Não Idoso,48-59,Não Idoso,Não Churn
7639-OPLNG,0.0,Male,0,1,1,70,1,1,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),79.25,5731.85,2100,2.729452380952381,2000+,2-3,Não Idoso,60-71,Não Idoso,Não Churn
7639-SUPCW,1.0,Female,0,0,0,22,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),48.8,1054.6,660,1.5978787878787877,1000-1500,1-2,Não Idoso,12-23,Não Idoso,Churn
7641-EUYET,1.0,Male,1,1,1,46,1,1,Fiber optic,1,1,1,0,1,0,Month-to-month,1,Electronic check,100.7,4541.2,1380,3.2907246376811594,2000+,3-4,Idoso,36-47,Idoso,Churn
